;text;label
66;"Toti cei ce spuneti ca nu votati de teama mânăriilor lui Dragnea, in numele generatiei mele,  va rog nu lasati sa se intample un rau  sigur de teama unui rau presupus!!  Multi dintre dvs. poate sunteti in varsta, poate nu veti mai apuca viitorul cand lucrurile vor avansa cumplit in directia asta, dar ne lasati noua acel viitor! Daca vreti sa va faceti datoria fata de propria conștiință atunci faceti-va datoria fata de noi, tinerii!! Nu fata de opiniile dvs. politice! Uitati-va la tarile unde casatoria gay a fist legalizata demult, unde statul ia copiii familiilor care ii cresc in exucatia creștină! In California, anul trecut sau anul acesta au fost scoase in afara legii toate materialele care ofera alternative homosexualitatii (adică oferă perspectiva crestina).  Lucrurile nu se vor opri la casatoriile gay, cum nu s-au oprit nici in alte tari! Priviti in perspectiva!  Nu faceti ca in Prostia omeneasca: ""Daca pică drobul de sare?""/ ""Daca mi-a intins Dragnea o cursă?"" Votam legea publicata in Monitorul oficial. Nu ai cum sa pacalesti atat de flagrant intregul popor! Nu va dati seama ca asta ar insemna o revolta populară de-a dreptul. Si psd-istii isi dau seama de asta";1
67;"Toti cei ce spuneti ca nu votati de teama mânăriilor lui Dragnea, in numele generatiei mele,  va rog nu lasati sa se intample un rau  sigur de teama unui rau presupus!!  Multi dintre dvs. poate sunteti in varsta, poate nu veti mai apuca viitorul cand lucrurile vor avansa cumplit in directia asta, dar ne lasati noua acel viitor! Daca vreti sa va faceti datoria fata de propria conștiință atunci faceti-va datoria fata de noi, tinerii!! Nu fata de opiniile dvs. politice! Uitati-va la tarile unde casatoria gay a fist legalizata demult, unde statul ia copiii familiilor care ii cresc in legea creștină! In California, anul trecut sau anul acesta au fost scoase in afara legii toate materialele care ofera alternative homosexualitatii (adică oferă perspectiva crestina).  Lucrurile nu se vor opri la casatoriile gay, cum nu s-au oprit nici in alte tari! Priviti in perspectiva!  Nu faceti ca in Prostia omeneasca: ""Daca pică drobul de sare?""/ ""Daca mi-a intins Dragnea o cursă?"" Votam legea publicata in Monitorul oficial. Nu ai cum sa pacalesti atat de flagrant intregul popor! Nu va dati seama ca asta ar insemna o revolta populară de-a dreptul. Si psd-istii isi dau seama de asta";1
68;La următorul Referendum fără penali și la următoarele alegeri noi Diaspora românească stăm acasă dacă voi din Romania nu votați la acest Referendum pentru familie.  Va lăsăm pe mana Mafiei PSD.l Mergeți și votați pentru Referendumul . Pentru Familie.Va rugăm in numele Domnului.;1
69;Am vazut cum deputati si senatori USR ,in frunte cu un anume Vlad Alexandrescu indeamna romanii sa boicoteze referendumul pentru stipularea clara in constitutia Romaniei  ca familia este formata dintr-un barbat si o femeie . Acesti indivizi induc in eroare populatia ,spunand ca este referenudumul lui Dragnea si PSD.Nimic mai fals dragi romani ,acest referendum este o initiativa cetateneasca romaneasca ,in care sa aratam ca nu suntem de acord cu toate murdariile si uraciunile  care sunt contra firii. Vrem familii sanatoase . Am vazut ca spunea cineva ca noi daca suntem o familie normala nu trebuie sa ne fie frica de anormal.Ba sa ne fie frica. Pentru ca atunci cand se spune casatoria este unirea a doua persoane ,cei certati cu legea bunului simt interpreteaza doua persoane ,Ioan cu Gheorghe ,si Maria cu Saveta ,si daca nu suntem atenti sa nu ingaduim acest lucru ,o sa fie tarziu.De ce Ungaria ,Polonia ,Bulgaria ,Rusia ,ucraina ,Moldova ,Slovenia si alte tari ,nu au permis legiferarea acestor legi murdare sa fie introdusa in tara lor. De ce Romania sa fie mereu impinsa in prapastie. Dragi romani haidem sa notam pe hartie numele parlamentarilor care au votat impotriva referendumului ,care instiga la boicot ,ca se apropie alegerile parlamentare ,si sa avem grija ca aceste persoane care urasc natiunea noastra si pe Romania sa nu mai ajunga in parlament sau in orice functie de conducere. In 7 Octombrie sa fim cu totii la vot ,sa votam Da pentru copii nostri si nepotii nostri ,sa poata avea parte de o viata normala si sanatoasa ,asa cum a lasat-o Dumnezeu.;1
70;Categoric Da,da,da traiasca familia heterosexuala unica care da nastere la copii;1
71;Nucleul ce stă la baza societății este familia. Familia are drepturi și obligații în societate. Obligația și datoria morală de bază a familiei este de a contribui la dezvoltarea și creșterea societății prin procreere, în primul rând. Atâta timp cât familia formată din două persoane de același sex nu poate respecta cea mai importantă datorie în societate, NU poate pretinde același drepturi!!! Restul e cancan.;1
72;Doamne ajută-ne să venim cât mai mulți la Referendum pentru a VOTA DA în favoarea FAMILIEI formate dintre UN BĂRBAT și O FEMEIE . Este FAMILIA după voia TA și nu după voia lui Satan ! Așa să ne ajute Dumnezeu !;1
73;Pentru parintii nostri, pentru copiii nostri, pentru noi, votez 👉 DA la referendum 👩‍❤️‍👨;1
74;Un motiv pentru a merge la Referendum,pe lângă cel de natura creștină care ne îndeamnă la apărarea familiei asa cum a lăsat-o Dumnezeu, este și posibilitatea de a sancționa clasa politica. O prezenta mare la vot a fi un vot de blam asupra clasei politice deoarece în acest fel arătam ca totuși ne pasa de ce se întâmplă în cetatea în care trăim.;1
75;Dacă deja Romania a căzut pe plan economic, haideți să n-o lăsăm să se degradeze și din acest aspect. Ridicați-va în 6-7 fundurile de pe dormeză și votați DA, pentru modificarea constituției. 🇷🇴🌎🙏;1
76;Pe 6-7 Octombrie va fi examenul moralității poporului!  Ne vedem la referendum și votam DA!;1
77;Bvoooo lor !! Cei din țările unde homosexualitatea este la ea acasă,au înțeles pericolul de a lăsa legile pe mana unora ca ei si au ieșit la vot! Cinste vouă, dați  lecții de civism nepăsătorilor manipulați din țară care aleg să stea acasă!;1
78;Mi-am făcut datoria de tată și bunic,am votat DA,pentru viitorul lor!;1
79;Votez da pentru familia formata dintre un om nascut din Adam si Eva. Asa sa biruiasca Constiinta sanatoasa;1
80;NU parteneriatului civil  diavolicesc .;1
81;Asta ca sa vedeti ca UE si partenerii europeni ne sprijina si nu e cum zice masinaria de propaganda. PPE si ECR, familiile de dreapta, nu numai ca nu au nimic impotriva, dar ne sprijina in aceste actiuni!  #VotezDA!;1
82;Nu ne surprinde nimic. Sodoma și Gomora. Vremuri de vrei sa mori sa poți scapa de ce vezi.;1
83;Două observaţii şi două sugestii: 1.    Crezând că faceţi bine, unii aţi răspândit enorm de mult mizeria şi minciunile altora. Cred că pentru moment ajunge. Lumea le cunoaşte deja. Folosiţi timpul pe care îl mai aveţi la dispoziţie pentru a răspândi adevărul, doar el ajută. 2.    Din dragoste pentru ei, unii vă irosiţi timpul încercând să îi lămuriţi pe cei care ştiu adevărul, dar care luptă împotriva lui. Cred că deocamdată ajunge. Timpul până la referendum este scurt şi se scurge cu repeziciune. România are suficienți cetăţeni cu mintea limpede care ştiu că familia se întemeiază pe căsătoria dintre un bărbat şi o femeie. Nu vă mai irosiţi timpul preţios rămas cu „împotrivitori de profesie”. Este o capcană. Investiţi zilele rămase pentru convingerea acestora să se prezinte la vot. Țara şi familia vor câştiga, iar după referendum, vom avea timp să îi convingem...  Ps. Unde mai trebuie dat un răspuns corect, sunt unii care chiar se pricep bine. Să îi lăsăm pe ei.;1
84;Doamne trezește conștiința părinților în România  să nu-și lase pt viitor o  pradă  ușoară copii;1
85;Ce puțini. Sperăm că mâine să depună un mic efort tot românul care dorește normalitatea.;1
86;Deci pt a mentine Familia a trebuit vot dar pt bulangii nu a trebuit nimic ,acum sa va intrebati daca voturile nu au fost aranjate dinainte ca bulangii sa intre pe piata😉;1
87;cam  multi giniditi  cu  partea  de  la  buric  in  jos  ! as  fi  curios  sa  aflu  citi  din  voi  aveti  copii si  cam  ce  vad  ei  in  familiile  voastre!  dar  nu  uitati,  cam  totul  se plateste  in  viata!multa  superficialitate  si mimetism   de  slugi!;1
88;Adevărat! Doamne ajuta poporul roman sa se trezească, sa nu doarmă,  sa nu fie pasiv  ,sa ia poziție ,sa voteze familia tradițională;1
89;Sunt ingrozita de faptul ca a trebuit sa se ajunga la referendum pentru o chestiune de bun simt.;1
90;Votez DA eu si toata familia mea. Ma rog sa ridice Dumnezeu si valul negru ce a picat pe ochii unora si refuza sa vada padurea de copaci.;1
91;Muistule când faci un meci cu MINE ? Jeg penal ce vei fii în curând !!!  Nu fac mișto muistule am 1.78. și 69 kg. Și sunt bătrân din 68 !!! Te bat până-ti ies ochii din cap că melcii muistule !!! Nu glumesc . Când vrei ne întâlnim în morții matii de muist bolsevic!!!;1
92;Votam Da pentru viitorul copiilor nostri. Romania nu trebue sa accepte casatoriile homosexualilor inpuse de Comunitatea Europeana. Romania nu trebue sa devina ca Sodoma si Gomora.;1
93;"Doamnă psiholog, va auziți ce afirmați? Sunt îngrozit ca un psiholog poate crede ca un copil se poate dezvolta corect, într o,, familie'' de homosexuali. Unde a ți făcut psihologia? "" Nu va supărați ca întreb";1
94;Pai da, că la voi se bea pisat cu paiul și țineți prostituatele expuse la fereastra ca pe păpuși , javrele dracu.....;1
95;"Daca votam DA ma avem o sansa,altfel Romania va ajunge o ODOMA si GOMORA iar apoi RASA de pe fata pamantului. Pacat de tineretul acesta frumos peste care ""fiara""isi intinde ghiarele. DA ,trebuie sa nu ne lasam. PLECACIUNE MAESTRE IURES. Numai ca sunt contemporan cu dvs .si este o ONOARE ptr mine.";1
96;Nu degeaba se spune ca romanul e prost...când vor vorbi copii noștri araba atunci sa vedem !!!ca sunt prea mulți musulmani l noi, de ce ii primim?? Când la ei in țara nu avem voie,ne omoară,Ba mai mult distrug tot cu Isus cruci etx ...;1
97;Votați normalitatea...România nu-i Sodoma !!!;1
98;Dragi români, veniți la VOT Nu vă pese de # boicot Să strige cât vor dori , De la VOT nu ne-or opri!  Tot ce Domnul a înfăptuit  Rămâne desăvârșit! Votul acesta nu-l sfidați Mergeți cu toți să votați!  Acum în an Centenar, Să venim cu-n VOT moral Spunem DA , căsătorie , Între bărbat și femeie!  Să nu vă pese de alții Acesta-i  un  VOT normal Altfel vom vota la anul Între om și animal!  Fiți creștini, iețiți la VOT! Domnul hotătărăște tot, Dacă mergeți să votați Veți fi binecuvântați!        anonim                     Amin!;1
99;Maine dau cu sete in pătrațica DA pentru credință,normalitate,Dumnezeu Tatăl.;1
100;Nu ideologiei de gen! Da pentru referendum, pentru modificarea constituţiei! https://www.youtube.com/watch?v=D9_jk2yTE7Y;1
101;Sa votam Da  Altfel vom.fi deportati noi crestinii ortodoxi in lagare si ghetouri,inpreuna cu preotii cu tot,Ca' pe timpul lui Hitler cu Evreii.;1
102;Cine iubește Familia, cine iubește pe Dumnezeu si cine este împotriva păcatului si a lucrurilor scârboase si drăcești, votează DA la Referendumul pentru familie din 6-7 Octombrie.;1
103;Da!!!! Cu mare responsabilitate eu și familia mea am votat pentru normalitate. Încă nu este târziu, merită făcut acest lucru pt. copiii și nepoții noștri.;1
104;"MIZA E ENORMĂ  Nu va furați singuri căciula cu ""nu mă duc la referendumul lui Dragnea, chiar dacă sunt pro-familie!"". Alt referendum pe tema asta nu va mai fi!  Garantat că banii pe care îi încasează zilele astea ONG-iștii și propagandiștii depășesc cei 35 de milioane de euro cât costă referendumul.  În acest moment în România nu are loc o dezbatere, ci o sfâșiere. 2% din ideile vehiculate sunt argumente pertinente, 98% sunt insulte, intoxicări, minciuni, manipulări și cuvinte întortocheate. Doar doar să vă convingă să stati acasă. Ai putea scrie o carte cu sofismele vanturate zilele astea de adversarii referendumului.  Ultimele invenții: după ce până ieri referendumul era inutil din punct de vedere juridic, totuși restrangea drepturile femeii care își creștea singură copii (!!) și era o actiune contra persoanelor de altă orientare (!!), acum ni se spune că e o problema cu întrebarea de pe buletinul de vot, și deci e o capcană a lui Dragnea. Sau alta: nu particip pentru că referendumul are loc pe două zile și nu una. (Ce argument e asta? Hello? Nu te pune nimeni să te duci de două ori, o dată ajunge!). Concluzia lor e mereu aceeași - boicotați! (Va spun eu precis, ordinul a fost: boicotați oricum, căutați motivele pe urmă!)  Mi se pare clar că miza e de fapt ENORMĂ, și de aceea se trage din toate direcțiile. Dacă efectul juridic era cu adevărat nul, ONG-iștii ar fi stat relaxați. OR NU SUNT DELOC RELAXAȚI. Se vântură bani grei zilele astea.  Devine cu atât mai importantă atingerea pragului de participare de 30%.  Pentru că dacă cumva nu se atinge, știți care va fi concluzia? Că românilor nu le pasă de familie, că li se poate vinde orice de la Centru.  O să public în curând lista cu ce va așteaptă după.  Gabriel Purcarus";1
105;"Eu votez DA pentru ca familia sa fie redefinita ca ""uniunea dintre un barbat si o femeie""!...mergeti la vot si nu va lasati prinsi in capcana de astia!";1
106;mai oameni buni,e foarte simplu.acum art 48 din constitutie spune asa: (1) Familia se întemeiază pe căsătoria liber consimţită între soţi, pe egalitatea acestora şi pe dreptul şi îndatorirea părinţilor de a asigura creşterea, educaţia şi instruirea copiilor.la referendum ve-ti fi intrebati daca sunteti de acord ca in loc de 'soti' sa se modifice cu 'barbat si femeie'.mai simplu de atat nu se poate.nu va mai lasati influentati de toti porcovetii care manipuleaza si denatureaza adevarul;1
107;Este un fel de : DURU - DURU cea mai buna vulva-i CURU.;1
108;Celor care ați stat acasă  Ați rămas cu Dragnea și o sa aveți și căsătoriile homosexualilor. V-ați lepădat de Dumnezeu și Dumnezeu vă va lăsa în voia minții voastre blestemate.. Homosexuali ați vrut , homosexuali o sa aveți. O să înceapă cu copiii in școli. Dumnezeu va părăsit.;1
109;Mai coralia Iordache o sa le iei tu lumânările să îți primești viața înapoi de la gay  ce te doare pe tine catedrala neamului său moaștele tu la ce te închini la masochiști;1
110;TOATA  PERSOANELE CARE IUBESC TREBUIE LA VOT PENTRU O FAMILIE INTRE UN BARBAT SI O FEMEIE.;1
111;Cam târziu va gândiți, dle Orban! !! Ar fi fost mai util sa susțineți familia din prima la referendumul pentru familia normala, biologica, formată din barbat și femeie. Sunt profund dezamăgită de jocul PNL;1
112;Corect, normalitatea nu se demonstrează, ci doar se afirmă. Milioane de români votează DA la Referendumul din 7 Octombrie!;1
113;MERGEM  LA VOTARE< SA SCAPAM TARA DE FIIARE., CA A VENIT PESTE NOI< PORCII MISTRETI SUNT CU NOI>,;1
114;Dați la o parte rușinea și frica! Pentru copiii noștri! Pentru libertate! Nu fiți naivi! Libertățile ne vor fi restrânse pana când vom fi dați afara din societate! VOM FI ÎNCHIȘI PT CA SUNTEM CREȘTINI!;1
